state,state_code,scraped_city,business_name,category,address,city,state_field,postal_code,phone,email,all_emails,website,rating,reviews,latitude,longitude,facebook,instagram,linkedin,youtube,tiktok,twitter,google_maps_url
Virginia,VA,Richmond,1-800-GOT-JUNK? Richmond,Junk removal service,,,,,(804) 486-5969,//www.google.com/maps/place/1-800-GOT-JUNK%3F+Richmond/@37.5005765,//www.google.com/maps/place/1-800-GOT-JUNK%3F+Richmond/@37.5005765,https://www.1800gotjunk.com/us_en/locations/junk-removal-richmond/us03056?utm_source=googleplus&utm_medium=maps&utm_campaign=richmond,5,7550,37.5005766,-77.4506551,https://www.facebook.com/1800GOTJUNKVA,https://www.instagram.com/1800gotjunk,https://www.linkedin.com/company/1-800-got-junk,https://www.youtube.com/1800gotjunk,https://www.tiktok.com/@1800gotjunkofficial,https://www.twitter.com/1800gotjunk,https://www.google.com/maps/search/?api=1&query=1-800-GOT-JUNK%3F%20Richmond&query_place_id=ChIJi2UB_XMVsYkRNr4zn5T85vc
Virginia,VA,Richmond,Dumpster Wagon,Waste management service,"642 E Southside Plaza, Richmond, VA 23224",Richmond,Virginia,23224,(804) 651-8847,+USA/@37.499658,+USA/@37.499658; info@dumpster-wagon.com,http://dumpster-wagon.com/,5,131,37.5000555,-77.478222,https://www.facebook.com/DumpsterWagon,,,,,,https://www.google.com/maps/search/?api=1&query=Dumpster%20Wagon&query_place_id=ChIJfYPeb9YTsYkR9QBl_5FD8PA
Virginia,VA,Richmond,Lester Junk Removal Pros,Garbage collection service,"30 W 21st St, Richmond, VA 23225",Richmond,Virginia,23225,(804) 655-0131,info@junkremovalrichmondpros.com,info@junkremovalrichmondpros.com,https://junkremovalrichmondpros.com/,4.9,33,37.5168507,-77.4526589,https://www.facebook.com/LesterJunkPros,,,,,,https://www.google.com/maps/search/?api=1&query=Lester%20Junk%20Removal%20Pros&query_place_id=ChIJO4hlwNcRsYkRgclQGO87I4M
Virginia,VA,Richmond,Franco’s Towing,Towing service,"2620 Dale Ave, Richmond, VA 23234",Richmond,Virginia,23234,(804) 253-2496,,,,5,7,37.46514,-77.4451761,,,,,,,https://www.google.com/maps/search/?api=1&query=Franco%E2%80%99s%20Towing&query_place_id=ChIJxxm_CCUPsYkR3HPia1eBfJc
Virginia,VA,Richmond,Junk Shuttle,Waste management service,,,,,(804) 895-0303,junkshuttleva@gmail.com,junkshuttleva@gmail.com,http://www.junkshuttleva.com/,5,69,37.5631886,-77.47438,,,,,,,https://www.google.com/maps/search/?api=1&query=Junk%20Shuttle&query_place_id=ChIJPTMH_EZxsYkR5ybGK0EuwP8
Virginia,VA,Richmond,"Select Recycling Waste Services, Inc. (Richmond & Surrounding Area)",Waste management service,"2910 Deepwater Terminal Rd, Richmond, VA 23234",Richmond,Virginia,23234,(804) 299-5000,,,,1.6,16,37.4836315,-77.4299909,,,,,,,https://www.google.com/maps/search/?api=1&query=Select%20Recycling%20Waste%20Services%2C%20Inc.%20(Richmond%20%26%20Surrounding%20Area)&query_place_id=ChIJU2V8DXgQsYkRKlkO-vdagpw
Virginia,VA,Richmond,Wyatt Transfer Inc,Trucking company,"3035 Bells Rd, Richmond, VA 23234",Richmond,Virginia,23234,(804) 743-3800,,,http://www.wyatttransferinc.com/,3.4,10,37.4718009,-77.4540539,,,,,,,https://www.google.com/maps/search/?api=1&query=Wyatt%20Transfer%20Inc&query_place_id=ChIJz6jvBBwOsYkR_QSmW5RgVyE
Virginia,VA,Richmond,RVA Tow - Towing and Tow Truck Service,Towing service,"4404 Castlewood Rd Suite 102, Richmond, VA 23234",Richmond,Virginia,23234,(804) 789-4111,rvatow@gmail.com,rvatow@gmail.com,https://www.rvatow.com/,4.1,39,37.4655892,-77.4458114,https://www.facebook.com/rvatow,,,,,,https://www.google.com/maps/search/?api=1&query=RVA%20Tow%20-%20Towing%20and%20Tow%20Truck%20Service&query_place_id=ChIJ78xhNT0OsYkRiDwE3v4hS9I
Virginia,VA,Richmond,Roscoe's Junk Cars,Auto wrecker,"4404 Castlewood Rd, Richmond, VA 23234",Richmond,Virginia,23234,(804) 372-7776,,,https://www.rvajunk.com/,5,86,37.4655641,-77.4458599,https://www.facebook.com/rustfarm,https://www.instagram.com/roscoesjunkcars,,https://www.youtube.com/@roscoesjunkcars,,,https://www.google.com/maps/search/?api=1&query=Roscoe's%20Junk%20Cars&query_place_id=ChIJD9NyYwAPsYkR5yI_SxOh2Fs
Virginia,VA,Richmond,Smith Iron & Metal Co Inc,Scrap metal dealer,"3000 Bells Rd, Richmond, VA 23234",Richmond,Virginia,23234,(804) 271-1239,smithiron@comcast.net,smithiron@comcast.net; info@smithironmetal.com,https://www.smithironmetal.com/,4.6,258,37.4738242,-77.4534679,https://www.facebook.com/smithironmetal,,,https://www.youtube.com/channel/UCqs-lXXjA_jQOYEqsDJTaVw,,,https://www.google.com/maps/search/?api=1&query=Smith%20Iron%20%26%20Metal%20Co%20Inc&query_place_id=ChIJw1Q5pR4OsYkRt10irE3utVM
Virginia,VA,Richmond,Johnson Debris Removal and Hauling,Debris removal service,,,,,(804) 806-1169,,,,5,2,37.5311826,-77.4161904,,,,,,,https://www.google.com/maps/search/?api=1&query=Johnson%20Debris%20Removal%20and%20Hauling&query_place_id=ChIJGYgfit8IWkQRrhO3ZARrgtk
Virginia,VA,Richmond,Your Hassle Our Muscle moving and hauling,Moving and storage service,,,,,(804) 312-1917,,,,,,37.5246815,-77.493343,,,,,,,https://www.google.com/maps/search/?api=1&query=Your%20Hassle%20Our%20Muscle%20moving%20and%20hauling&query_place_id=ChIJcfvSegypWCURP-odUp7-wbY
Virginia,VA,Richmond,"Mighty Moves, LLC",Mover,,,,,(804) 215-6330,//cdn.jsdelivr.net/npm/select2@4.1.0-rc.0,//cdn.jsdelivr.net/npm/select2@4.1.0-rc.0; movers@mightymoves.us,http://mightymoves.us/,5,150,37.5866316,-77.4576075,https://www.facebook.com/mightymovesllc,,,,,,https://www.google.com/maps/search/?api=1&query=Mighty%20Moves%2C%20LLC&query_place_id=ChIJrUV7OgSbPicRZBLSpBPyCL4
Virginia,VA,Richmond,Waste Warriors Junk Removal,Junk removal service,,,,,(804) 887-0292,aiden@wastewarriorsjunkremoval.net,aiden@wastewarriorsjunkremoval.net,https://wastewarriorsjunkremoval.net/,5,59,37.5310741,-77.5360479,,,,,,,https://www.google.com/maps/search/?api=1&query=Waste%20Warriors%20Junk%20Removal&query_place_id=ChIJ93AeuUNLrKYRLGJdwPYZ8jw
Virginia,VA,Richmond,THOMAS TOWING AND HEAVY-DUTY RECOVERY,Towing service,"2101 Decatur St, Richmond, VA 23224",Richmond,Virginia,23224,(804) 928-7080,thomastowingrecover@gmail.com,thomastowingrecover@gmail.com,http://www.thomastowingrva.com/,5,880,37.5155719,-77.4505214,,,,,,,https://www.google.com/maps/search/?api=1&query=THOMAS%20TOWING%20AND%20HEAVY-DUTY%20RECOVERY&query_place_id=ChIJJ25ain0RsYkRydJrHkWzCsw
Virginia,VA,Richmond,CENTAUR HAULING AND JUNK REMOVAL,Junk dealer,,,,,(804) 496-0234,,,,,,37.5631886,-77.447267,,,,,,,https://www.google.com/maps/search/?api=1&query=CENTAUR%20HAULING%20AND%20JUNK%20REMOVAL&query_place_id=ChIJO38G1wk9vCERybAclgG-81c
Virginia,VA,Richmond,Gold Key Commercial Services,Waste management service,,,,,(804) 492-7783,,,,,,37.5311826,-77.4161904,,,,,,,https://www.google.com/maps/search/?api=1&query=Gold%20Key%20Commercial%20Services&query_place_id=ChIJ_aVhc17p0aARuaHC-Uuw0Ok
Virginia,VA,Richmond,Speedy's Towing,Towing service,"5300 Old Midlothian Turnpike, Richmond, VA 23224",Richmond,Virginia,23224,(804) 666-1129,,,https://speedystransmission.com/towing/,4,65,37.5067775,-77.4946248,https://www.facebook.com/SpeedysTransmission,,,,,,https://www.google.com/maps/search/?api=1&query=Speedy's%20Towing&query_place_id=ChIJnQs1erUTsYkR2SvH0mOfvYI
Virginia,VA,Richmond,On The Fly Moving Guys - Richmond Movers,Mover,"16 N 8th St, Richmond, VA 23219",Richmond,Virginia,23219,(804) 492-7067,sales@ontheflymovingguys.com,sales@ontheflymovingguys.com,https://ontheflymovingguys.com/?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=richmond,5,389,37.5394155,-77.4368881,https://www.facebook.com/otfmovingguys,https://www.instagram.com/ontheflymovingguys,https://www.linkedin.com/in/joseph-woods-24401015b,,,,https://www.google.com/maps/search/?api=1&query=On%20The%20Fly%20Moving%20Guys%20-%20Richmond%20Movers&query_place_id=ChIJG5MHp0MRsYkR4SqtbDJRH3c
Virginia,VA,Newport News,Grooming Green Landscaping,Lawn care service,"3114 Chestnut Ave Unit GG, Newport News, VA 23607",Newport News,Virginia,23607,(757) 333-1362,,,https://www.groominggreen.com/,4.2,21,36.991781,-76.408799,,,,,,,https://www.google.com/maps/search/?api=1&query=Grooming%20Green%20Landscaping&query_place_id=ChIJW1R9uWmduokRYHRx9z1EdHc
Virginia,VA,Newport News,Pop's Towing & Recovery,Towing service,"4709 Jefferson Ave #2123, Newport News, VA 23607",Newport News,Virginia,23607,(757) 245-7077,,,http://www.popstowing.co/,3.4,144,36.9958289,-76.430496,,,,,,,https://www.google.com/maps/search/?api=1&query=Pop's%20Towing%20%26%20Recovery&query_place_id=ChIJcWKj9RKduokRqt1Uvgmu07c
Virginia,VA,Newport News,Chipmunk Junk Removal,Junk removal service,"6022 Jefferson Ave, Newport News, VA 23601",Newport News,Virginia,23601,(757) 703-1221,,,https://www.chipmunkjunkremoval.com/,5,1,37.016432,-76.442169,,,,,,,https://www.google.com/maps/search/?api=1&query=Chipmunk%20Junk%20Removal&query_place_id=ChIJdySUDJSduokRdOawyNQwENc
Virginia,VA,Newport News,Haul-a-Lujah Junk Removal & Hauling,Junk removal service,,,,,(757) 796-5712,smjunkremove@gmail.com,smjunkremove@gmail.com,https://junkremovalsvc-va.com/,5,2,36.99195,-76.449169,https://www.facebook.com/profile.php?id=61582379263048,,,,,,https://www.google.com/maps/search/?api=1&query=Haul-a-Lujah%20Junk%20Removal%20%26%20Hauling&query_place_id=ChIJ55OrsMvq2moRKwr1x7z7_wY
Virginia,VA,Newport News,Dumpster Dudez,Waste management service,"780 Pilot House Dr Suite 100B, Newport News, VA 23606",Newport News,Virginia,23606,(757) 731-6030,,,https://dumpsterdudez.com/hampton-roads,5,213,37.0811349,-76.4673344,https://www.facebook.com/DumpsterDudezHR,https://www.instagram.com/dumpsterdudezhamptonroads,,https://www.youtube.com/watch?v=E77_O3yg9AA,,,https://www.google.com/maps/search/?api=1&query=Dumpster%20Dudez&query_place_id=ChIJpSoPcF2fK0ARp0bh8lU5QA0
Virginia,VA,Newport News,M & M Delivery Service,Moving and storage service,"12715 Warwick Blvd, Newport News, VA 23606",Newport News,Virginia,23606,(757) 696-7141,contact.mmdeliverys@gmail.com,contact.mmdeliverys@gmail.com,https://mmdeliverys.com/,5,238,37.0889378,-76.5021353,https://www.facebook.com/M.MDelivery17,https://www.instagram.com/m.mserviceexpress,,,,,https://www.google.com/maps/search/?api=1&query=M%20%26%20M%20Delivery%20Service&query_place_id=ChIJq-Q31vOduokR9YhywXCpEYk
Virginia,VA,Newport News,I MOVE U LLC,Trucking company,"13310 De Wald Cir, Newport News, VA 23602",Newport News,Virginia,23602,(757) 447-0937,imoveullc@gmail.com,imoveullc@gmail.com; info@imoveu.com,http://imoveu.net/,4.7,172,37.1171453,-76.5155474,https://www.facebook.com/imoveutoday,https://www.instagram.com/imoveullc,,,https://www.tiktok.com/@imoveullc,https://x.com/imoveullc,https://www.google.com/maps/search/?api=1&query=I%20MOVE%20U%20LLC&query_place_id=ChIJH3VYoN_t2YkREh6OA_jv4j0
Virginia,VA,Newport News,Cousins Towing & Recovery,Towing service,"351 Beechmont Dr, Newport News, VA 23608",Newport News,Virginia,23608,(757) 874-1230,//www.google.com/maps/place/Cousins+Towing+%26+Recovery/@37.136701,//www.google.com/maps/place/Cousins+Towing+%26+Recovery/@37.136701; lpalomino.cousinstowing@gmail.com,https://cousinstowingandrecoveryva.com/?utm_source=omg-gbp&utm_medium=webclick,4.2,204,37.1367009,-76.5492218,https://www.facebook.com/Cousins-Towing-Recovery-310013959722515,,,,,,https://www.google.com/maps/search/?api=1&query=Cousins%20Towing%20%26%20Recovery&query_place_id=ChIJE9xFeh18sIkRNtN1vqC3a4c
Virginia,VA,Newport News,Poo Poo Away,Waste management service,,,,,(757) 936-9565,support@poopooaway.com,support@poopooaway.com,https://www.poopooaway.com/,,,37.1625399,-76.5917976,,https://www.instagram.com/wix,,https://www.youtube.com/user/Wix,,https://twitter.com/wix,https://www.google.com/maps/search/?api=1&query=Poo%20Poo%20Away&query_place_id=ChIJj73oIWfqvigR-6dwDBVeqyQ
Virginia,VA,Newport News,City Wide Towing and Recovery LLC,Towing service,"41 Johnson Ln, Newport News, VA 23608",Newport News,Virginia,23608,(757) 817-4173,citywidetowing757@gmail.com,citywidetowing757@gmail.com,https://www.citywidetowingandrecovery.org/,4.5,117,37.1392681,-76.5447377,,,,,,,https://www.google.com/maps/search/?api=1&query=City%20Wide%20Towing%20and%20Recovery%20LLC&query_place_id=ChIJify6hUB5sIkR2ZkgG37StOM
Virginia,VA,Newport News,Trailer Rental at U-Haul,Trailer rental service,"14861 Warwick Blvd, Newport News, VA 23608",Newport News,Virginia,23608,(757) 877-6062,,,https://www.uhaul.com/Locations/Trailer-Rentals-near-Newport-News-VA-23608/825059/?utm_source=gmb&utm_medium=trailer&utm_campaign=uhaulsmlm&utm_content=825059,4.4,8,37.1390318,-76.5468281,,,,,,,https://www.google.com/maps/search/?api=1&query=Trailer%20Rental%20at%20U-Haul&query_place_id=ChIJz0pPFct_sIkR8YwoR_GgLy8
Virginia,VA,Newport News,Dumpster Today,Debris removal service,"905 48th St, Newport News, VA 23607",Newport News,Virginia,23607,(757) 603-3333,info@dumpstertoday.com,info@dumpstertoday.com,https://dumpstertoday.com/locations/hampton-roads/,4.9,504,36.999358,-76.42312,https://www.facebook.com/DumpsterTodayHamptonRoads,,,,,,https://www.google.com/maps/search/?api=1&query=Dumpster%20Today&query_place_id=ChIJT2Gc-qqduokRR1y9Da4WTGc
Virginia,VA,Newport News,U-Haul Neighborhood Dealer,Truck rental agency,"13121 Warwick Blvd, Newport News, VA 23602",Newport News,Virginia,23602,(757) 249-0427,,,https://www.uhaul.com/Locations/Truck-Rentals-near-Newport-News-VA-23602/016206/?utm_source=gmb&utm_medium=primary&utm_campaign=uhaulsmlm&utm_content=016206,4,103,37.109815,-76.5169567,,,,,,,https://www.google.com/maps/search/?api=1&query=U-Haul%20Neighborhood%20Dealer&query_place_id=ChIJC2Hy0zp5sIkR0p05MM8Lw5g
Virginia,VA,Arlington,J B Gone Junk Removal,Garbage collection service,"888 N Quincy St, Arlington, VA 22203",Arlington,Virginia,22203,(703) 939-5648,,,https://www.jbgone.com/junk-removal-services-in-arlington-va/,5,5,38.8808806,-77.1077884,,,,,,,https://www.google.com/maps/search/?api=1&query=J%20B%20Gone%20Junk%20Removal&query_place_id=ChIJc7tVd_S1t4kRS5u64e1Fm-o
Virginia,VA,Arlington,DMV Cleanout Crew,Waste management service,"3000 S Randolph St, Arlington, VA 22206",Arlington,Virginia,22206,(240) 788-1900,,,http://dmvcleanoutcrew.com/,4.8,25,38.8395316,-77.0892427,,,,,,,https://www.google.com/maps/search/?api=1&query=DMV%20Cleanout%20Crew&query_place_id=ChIJW9iSpe70X2kRb_hGhz823ZA
Virginia,VA,Arlington,Eagle Dumpster Rental Arlington County,Waste management service,"874 N Stuart St, Arlington, VA 22203",Arlington,Virginia,22203,(571) 240-5756,,,https://eagledumpsterrental.com/dumpster-rental-arlington-county-va,4.9,38,38.880265,-77.1120685,https://www.facebook.com/EagleDumpsterRental,https://www.instagram.com/eagledumpsterrental,https://www.linkedin.com/company/eagle-dumpster-rental,https://www.youtube.com/@EagleDumpsterRental,,https://twitter.com/phillydumpsters,https://www.google.com/maps/search/?api=1&query=Eagle%20Dumpster%20Rental%20Arlington%20County&query_place_id=ChIJ-6NZg1p9wokRmuKNRFEBens
Virginia,VA,Arlington,BestMovers LLC,Mover,"4201 31st St S Suite 404, Arlington, VA 22206",Arlington,Virginia,22206,(703) 901-1681,bestmoversllc@gmail.com,bestmoversllc@gmail.com,https://bestmoversllc.com/,4.8,98,38.8383946,-77.0898185,https://www.facebook.com/181211685707471,https://www.instagram.com/bestmoversllc,,https://www.youtube.com/channel/UCsm0YmjHT-LCAhiur-Sb1mQ,,,https://www.google.com/maps/search/?api=1&query=BestMovers%20LLC&query_place_id=ChIJdzwXrFGyt4kRE9p9eJ8pJB0
Virginia,VA,Arlington,Junk Daddy LLC,Garbage collection service,,,,,(703) 783-4098,,,https://www.junkdaddyllc.com/,5,3,38.890592,-77.0984744,,,,https://www.youtube.com/embed/pFTbPCKsAgU,,,https://www.google.com/maps/search/?api=1&query=Junk%20Daddy%20LLC&query_place_id=ChIJjZxlaD-yt4kRp2cAOesjq9I
Virginia,VA,Arlington,LiveJunkFree,Junk removal service,"2806 24th Rd S Apt #6, Arlington, VA 22206",Arlington,Virginia,22206,(571) 565-5125,livejunkfreedmv@gmail.com,livejunkfreedmv@gmail.com; %20Hello@livejunkfree.org; Hello@livejunkfree.org,https://www.livejunkfree.com/junk-removal-arlington-va/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,4.9,9,38.8475481,-77.0832924,https://www.facebook.com/livejunkfree,,,,,,https://www.google.com/maps/search/?api=1&query=LiveJunkFree&query_place_id=ChIJ01jKmbixt4kRy1Yux8zK2zM
Virginia,VA,Arlington,BoxStar Movers,Mover,"4075 Wilson Blvd #800, Arlington, VA 22203",Arlington,Virginia,22203,(202) 843-9181,sales@boxstarmovers.com,sales@boxstarmovers.com,https://boxstarmovers.com/,5,997,38.8803079,-77.1085112,https://www.facebook.com/BoxstarMovers,https://www.instagram.com/boxstar_movers,,https://www.youtube.com/channel/UCZHisgz9RlnrZGQeYPV-lPQ,,https://x.com/_boxstarmovers,https://www.google.com/maps/search/?api=1&query=BoxStar%20Movers&query_place_id=ChIJC0lhZE-3t4kRjYKp-BstGM0
Virginia,VA,Arlington,Let's Get Moving Arlington,Moving and storage service,"2420 Wilson Blvd #214, Arlington, VA 22201",Arlington,Virginia,22201,(571) 800-0690,info@letsgetmovingusa.com,info@letsgetmovingusa.com; Info@LetsGetMovingUSA.com; Sales@LetsGetMovingUSA.com; Sales@LetsGetMovingUsa.com,https://letsgetmovingusa.com/locations/va/arlington-movers/?utm_source=GBP&utm_medium=Organic,4.9,50,38.8903806,-77.0880739,https://www.facebook.com/letsgetmovingofficial,https://www.instagram.com/letsgetmovingofficial,https://www.linkedin.com/company/letsgetmovingofficial,https://www.youtube.com/@LetsGetMovingOfficial,https://www.tiktok.com/@letsgetmovingofficial,https://x.com/LetsGetMovingNA,https://www.google.com/maps/search/?api=1&query=Let's%20Get%20Moving%20Arlington&query_place_id=ChIJlTuoiau3t4kRexbxP75lvnw
Virginia,VA,Arlington,Zip Moving and Storage,Mover,"1550 Wilson Blvd Ste. 700-47, Arlington, VA 22209",Arlington,Virginia,22209,(703) 952-7502,info@zipmoving.us,info@zipmoving.us; andrew@zipmoving.us; david@zipmoving.us; elizabeth@zipmoving.us; mark@zipmoving.us; sandra@zipmoving.us; summer@zipmoving.us; tiana@zipmoving.us; victor@zipmoving.us; zach@zipmoving.us,https://www.zipmoving.us/local-movers/arlington/?utm_source=gmb-arlington&utm_medium=organic&utm_campaign=arlington,4.8,1230,38.8942529,-77.0759154,https://www.facebook.com/zipmovingandstorage,https://www.instagram.com/zipmovingandstorage,,https://www.youtube.com/channel/UCMxdFleQlXYg3dV1YEkaQzA,,,https://www.google.com/maps/search/?api=1&query=Zip%20Moving%20and%20Storage&query_place_id=ChIJq6raFDXMt4kRgaszX-xfqX0
Tennessee,TN,Nashville,MDC Recycling LLC,Waste management service,,,,,(615) 429-4053,,,,5,4,36.1160054,-86.7748134,,,,,,,https://www.google.com/maps/search/?api=1&query=MDC%20Recycling%20LLC&query_place_id=ChIJvarxwKphZIgRF2oWUcNzfOE
Tennessee,TN,Nashville,Anderson Lane Convenience Center,Recycling center,"939 Anderson Ln, Madison, TN 37115",Madison,Tennessee,37115,,,,https://www.nashville.gov/departments/water/waste-and-recycling/convenience-centers,4.3,96,36.2726413,-86.687034,https://www.facebook.com/MetroNashville,https://www.instagram.com/metronashville,https://www.linkedin.com/company/metro-nashville-ofs,https://www.youtube.com/MetroNashville,,https://x.com/metronashville,https://www.google.com/maps/search/?api=1&query=Anderson%20Lane%20Convenience%20Center&query_place_id=ChIJjdTGiblDZIgRYPkpXt_bGA8
Tennessee,TN,Nashville,Ewing Services,Handyman/Handywoman/Handyperson,,,,,(615) 502-4392,,,,4.7,24,36.2551465,-86.6981084,,,,,,,https://www.google.com/maps/search/?api=1&query=Ewing%20Services&query_place_id=ChIJMYNQ--pDZIgRkFXjzV62wEg
Tennessee,TN,Nashville,True Friends Moving Company,Mover,"700 E Old Hickory Blvd, Nashville, TN 37115",Nashville,Tennessee,37115,(615) 240-2811,,,https://www.truefriendsmovingcompany.com/,4.7,1875,36.2631219,-86.6960013,https://www.facebook.com/TrueFriendsMoving,https://www.instagram.com/truefriendsmoving,https://www.linkedin.com/company/true-friends-moving-company,,,,https://www.google.com/maps/search/?api=1&query=True%20Friends%20Moving%20Company&query_place_id=ChIJD3h8mohBZIgRMg5EaACJk54
Tennessee,TN,Nashville,The Junk Truck LLC,Waste management service,,,,,(615) 559-5868,,,,4.8,20,36.114362,-86.8765994,,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Junk%20Truck%20LLC&query_place_id=ChIJHVb0Sj5vZIgRthwDoGwjDIA
Tennessee,TN,Nashville,Budget Dumpster (Nashville),Dumpster rental service,,,,,(615) 610-0967,marketing@budgetdumpster.com,marketing@budgetdumpster.com,https://www.budgetdumpster.com/locations/budget-dumpster-nashville-dumpster-rental.php?utm_campaign=nashville-tn_local&utm_medium=organic&utm_source=gbp,4.2,140,36.1683156,-86.6774009,https://www.facebook.com/budget.dumpster,https://www.instagram.com/budgetdumpster,https://www.linkedin.com/company/budget-dumpster-rental,https://www.youtube.com/user/budgetdumpster,,https://twitter.com/BudgetDumpster,https://www.google.com/maps/search/?api=1&query=Budget%20Dumpster%20(Nashville)&query_place_id=ChIJKdI6gAZoZIgRZGPISKkPPpY
Tennessee,TN,Nashville,Davis Moving Co,Moving and storage service,"4612 Clarksville Pike, Nashville, TN 37218",Nashville,Tennessee,37218,(615) 299-9531,,,,4,4,36.2364363,-86.8304287,,,,,,,https://www.google.com/maps/search/?api=1&query=Davis%20Moving%20Co&query_place_id=ChIJb8T-Zg5eZIgRt8X91YatvlA
Tennessee,TN,Nashville,Dad's Towing Service,Towing service,"1119 E Old Hickory Blvd, Madison, TN 37115",Madison,Tennessee,37115,(615) 833-3703,,,https://dadstowingservice.com/,3.7,858,36.2626662,-86.6819765,https://www.facebook.com/TowingDad,https://www.instagram.com/dadstowing,https://www.linkedin.com/company/guardian-fleet-services,https://www.youtube.com/watch?v=GZOVXqbkAcA,https://www.tiktok.com/@guardianfleetservices,https://twitter.com/guardian_fleet,https://www.google.com/maps/search/?api=1&query=Dad's%20Towing%20Service&query_place_id=ChIJO9LTnehCZIgR5eIADngqby8
Tennessee,TN,Nashville,WM - Rivergate Recycling Center & Nashville North Hauling,Recycling center,"630 Myatt Dr, Madison, TN 37115",Madison,Tennessee,37115,(800) 607-9509,,,https://www.wm.com/us/en/location/tn/nashville/trash-pickup-nashville-tn?utm_source=gmb&utm_medium=organic&utm_campaign=S09084,3,89,36.290715,-86.695111,https://www.facebook.com/WasteManagement,https://www.instagram.com/wastemanagement,https://www.linkedin.com/company/waste-management,https://www.youtube.com/watch?v=8XWCD7t8DsM,https://www.tiktok.com/@official_wm,https://x.com/WasteManagement,https://www.google.com/maps/search/?api=1&query=WM%20-%20Rivergate%20Recycling%20Center%20%26%20Nashville%20North%20Hauling&query_place_id=ChIJaQuAPZtDZIgR_ljwH4IDfhk
Tennessee,TN,Nashville,East Convenience Center,Recycling center,"943 Dr Richard G Adams Dr, Nashville, TN 37207",Nashville,Tennessee,37207,(615) 862-8631,,,https://www.nashville.gov/departments/water/waste-and-recycling/convenience-centers,4,141,36.2062535,-86.7463433,https://www.facebook.com/MetroNashville,https://www.instagram.com/metronashville,https://www.linkedin.com/company/metro-nashville-ofs,https://www.youtube.com/MetroNashville,,https://x.com/metronashville,https://www.google.com/maps/search/?api=1&query=East%20Convenience%20Center&query_place_id=ChIJFWzqe-NnZIgRX2dZ2oRYMXY
Tennessee,TN,Nashville,Music City Removal,Waste management service,"3083 Delta Queen Dr, Nashville, TN 37214",Nashville,Tennessee,37214,(615) 560-7399,admin@musiccityremoval.com,admin@musiccityremoval.com,https://musiccityremoval.com/about-us/testimonials/,5,3,36.2357865,-86.6926642,https://www.facebook.com/MusicCityRemoval,https://www.instagram.com/musiccityremoval,https://www.linkedin.com/in/al-luszczak,,,,https://www.google.com/maps/search/?api=1&query=Music%20City%20Removal&query_place_id=ChIJyYzCR2ZCZIgRpbDvQPUMsg8
Tennessee,TN,Nashville,Tennessee Steel Haulers,Transportation service,"2607 Brick Church Pike, Nashville, TN 37207",Nashville,Tennessee,37207,(615) 271-2400,recruiting@tenh.com,recruiting@tenh.com; sales@tenh.com; mike.morgan@tenh.com; dan.waltz@tenh.com; jacob.carver@tenh.com; jon.bagwell@tenh.com; jesse.aguirre@tenh.com; sam.williams@tenh.com; eastcoast@tenh.com; james.knickerbocker@tenh.com; natasha.chichester@tenh.com; joe.williams@tenh.com; kelly.dickens@tenh.com; freight@tenh.com; safety@tenh.com,http://tenh.com/,3.5,48,36.215152,-86.7787613,,https://www.instagram.com/idrivetsh,https://www.linkedin.com/company/tennessee-steel-haulers,https://www.youtube.com/channel/UCNqXFs-RO-zzvJdHI3WUZgg,,,https://www.google.com/maps/search/?api=1&query=Tennessee%20Steel%20Haulers&query_place_id=ChIJF-uKeYFnZIgRhgG8ro6hCs4
Tennessee,TN,Nashville,AtYourDoor Junk Hauling & Moving Service,Mover,"773M+R8, 966 Madison Square, Madison, TN 37115",Madison,Tennessee,37115,(615) 398-9588,,,,4.9,78,36.253397,-86.717574,,,,,,,https://www.google.com/maps/search/?api=1&query=AtYourDoor%20Junk%20Hauling%20%26%20Moving%20Service&query_place_id=ChIJVVVVVdpcZIgRpt97ARvJtMA
Tennessee,TN,Nashville,Tow Pro,Towing service,"2408 Lloyd Ave, Nashville, TN 37218",Nashville,Tennessee,37218,(615) 256-8697,ContactUs@TowProServices.com,ContactUs@TowProServices.com; hiring@towproservices.com,https://www.towproservices.com/,4.7,4520,36.2040056,-86.8305495,https://www.facebook.com/TowProTowingNashville,https://www.instagram.com/towprotn,https://www.linkedin.com/company/tow-pro-nashville,https://www.youtube.com/watch?v=fjs0E2om5Fg,,https://twitter.com/TowProTN,https://www.google.com/maps/search/?api=1&query=Tow%20Pro&query_place_id=ChIJcQg3JbdgZIgR0OuHyY9j7y0
Tennessee,TN,Nashville,We Haul Nashville,Mover,,,,,(615) 397-0782,//www.google.com/maps/place/We+Haul+Nashville/@36.1866404,//www.google.com/maps/place/We+Haul+Nashville/@36.1866404; Wehaulnashville@gmai.com,https://www.wehaulnashville.co/,4.6,333,36.1866404,-86.785147,,,,,,,https://www.google.com/maps/search/?api=1&query=We%20Haul%20Nashville&query_place_id=ChIJE29UFjxnZIgRwOa9oB5xeAE
